artist.familiarity,artist.hotttnesss,artist.id,artist.latitude,artist.location,artist.longitude,artist.name,artist.similar,artist.terms,artist.terms_freq,release.id,release.name,song.artist_mbtags,song.artist_mbtags_count,song.bars_confidence,song.bars_start,song.beats_confidence,song.beats_start,song.duration,song.end_of_fade_in,song.hotttnesss,song.id,song.key,song.key_confidence,song.loudness,song.mode,song.mode_confidence,song.start_of_fade_out,song.tatums_confidence,song.tatums_start,song.tempo,song.time_signature,song.time_signature_confidence,song.title,song.year,artist_clean,release_name_clean
0.698291624,0.453850265,ARSQDUN1187B98D7D7,0.0,0,0.0,EPMD,0.0,hip hop,1.0,564388,0,0.0,1.0,0.018,0.39341,0.207,0.39341,291.16036,0.0,-1.0,SOWACWC12AB01876FA,9.0,0.193,-3.349,1,0.226,283.103,0.355,0.21596,180.469,4.0,0.82,0,1992,epmd,0
0.732603394,0.497050959,ARLR9U31187B9A71AD,42.32807,0,-83.7336,Iggy And The Stooges,0.0,experimental rock,0.840760794,685503,0,0.0,1.0,0.056,0.39097,0.903,0.03135,347.53261,0.16,-1.0,SOUTNUJ12AC46861D4,9.0,0.415,-8.502,0,0.541,347.533,0.535,0.03135,165.81,4.0,0.565,0,1996,iggy and the stooges,0
0.605115789,0.446459238,AR60C3O1187FB46737,0.0,0,0.0,Kurtis Blow,0.0,pop rap,0.887235611,47192,0,0.0,0.0,0.022,0.73854,1.0,0.18185,220.83873,0.3,-1.0,SOUWJGL12AF72A4ED8,7.0,0.613,-12.637,1,0.539,207.557,0.253,0.04198,107.373,4.0,0.113,0,1990,kurtis blow,0
0.693327979,0.419408141,ARHRKTK1187B99E1D5,42.33168,0,-83.04792,Jackie Wilson,0.0,chicago soul,0.887425414,604354,0,0.0,1.0,0.096,5.09135,1.0,0.35079,182.49098,0.195,0.334706549,SOLNLFG12AC468806E,11.0,0.023,-12.007,1,0.289,175.438,0.151,0.35079,67.56,7.0,0.721,0,1993,jackie wilson,0
0.806364125,0.512455643,AREMPZY1187B9B8FF3,0.0,0,0.0,David Banner,0.0,crunk,0.94721879,275254,0,0.0,0.0,0.003,0.96603,0.693,0.23821,72.4371,0.0,-1.0,SOCWCQL12AF72A3A5A,3.0,0.159,-11.576,0,0.576,68.261,0.571,0.23821,167.018,4.0,0.789,0,2008,david banner,0
0.622030972,0.409518728,ARAA88L1187B9A29C1,0.0,0,0.0,Bodies In the Gears of the Apparatus,0.0,grindcore,1.0,223464,0,0.0,0.0,0.873,0.80753,0.0,0.11318,126.17098,0.282,0.443919914,SOVHTXW12A8C141298,6.0,0.22,-6.551,1,0.258,119.211,0.592,0.11318,88.053,4.0,0.678,0,2005,bodies in the gears of the apparatus,0
0.64783484,0.472451772,ARXI7WU1187FB4D75E,17.57975,0,-3.99883,Tinariwen,0.0,blues-rock,0.960857676,368997,0,0.0,1.0,0.155,0.88426,0.765,0.30917,336.32608,0.0,0.563755208,SOBIIYZ12A8C13ED05,9.0,0.048,-12.328,1,0.033,326.502,0.864,0.02482,105.981,4.0,1.0,0,2003,tinariwen,0
0.680620248,0.440326073,ART5IUL1187B9B0143,0.0,0,0.0,Lady Saw,0.0,dancehall,0.988005314,130773,0,0.0,0.0,0.076,0.72684,0.277,0.72684,218.40934,0.0,0.0,SOHUJJI12A67ADA394,1.0,0.544,-11.496,1,0.541,209.676,0.607,0.18849,67.137,3.0,0.422,0,1996,lady saw,0
0.639165318,0.443395585,ARY02GH1187B99B223,0.0,0,0.0,Zombie Girl,0.0,electro,1.0,529445,0,0.0,1.0,0.287,0.17153,1.0,0.17153,273.34485,0.241,-1.0,SOGXQSQ12AF729F79A,1.0,0.0,-7.184,1,0.0,260.011,0.244,0.17153,123.004,4.0,0.161,0,2007,zombie girl,0
0.548882424,0.386243701,ARNUIBF1187FB4A28F,0.0,0,0.0,Ray Lynch,0.0,space music,0.757859338,462656,0,0.0,0.0,0.003,1.43055,0.966,0.28741,283.74159,8.94,0.547952942,SOWPYIK12AB0184395,6.0,0.538,-16.715,1,0.568,274.338,0.312,0.01569,122.895,4.0,0.784,0,1998,ray lynch,0
0.817635146,0.564005986,AR40GSU1187FB3AA01,0.0,0,0.0,Neil Diamond,0.0,soft rock,0.948105577,282377,0,0.0,1.0,0.036,4.92552,0.903,4.0736,224.57424,4.766,-1.0,SOALARU12A8C131632,0.0,0.956,-15.849,1,0.854,220.665,0.903,4.0736,139.487,4.0,0.0,0,1984,neil diamond,0
0.577232155,0.431448035,ARH09RT1187FB4A843,0.0,0,0.0,OV7,0.0,ballad,0.985292043,449723,0,0.0,1.0,0.023,1.8884,0.836,0.74959,164.33587,0.34,0.43483809,SOBRVEP12AC468E74B,4.0,0.077,-6.231,1,0.435,156.52,0.742,0.46512,105.976,4.0,1.0,0,2000,ov7,0
0.674839436,0.425450614,AR0WGXC1187B9AAC99,0.0,0,0.0,Slum Village,0.0,hip hop,1.0,260078,0,0.0,0.0,0.979,1.81123,0.307,0.53277,84.47955,0.172,0.611454434,SOVIKHZ12A58A787E1,4.0,0.065,-12.75,0,0.39,79.47,1.0,0.20988,93.352,4.0,1.0,0,1997,slum village,0
0.583989842,0.473636665,ARCEOW71187B9A5A71,51.50632,0,-0.12714,Big Audio Dynamite,0.0,dance rock,0.879547101,282383,0,0.0,1.0,0.109,1.85811,1.0,1.85811,424.22812,2.386,0.215080319,SOKUCKC12A8C1315C4,1.0,0.87,-16.6,1,0.758,416.386,0.283,1.85811,125.038,4.0,1.0,0,1986,big audio dynamite,0
0.606011003,0.487202995,ARF3HEO1187B9AF2F4,0.0,0,0.0,Donnie McClurkin,0.0,urban,0.932657919,535346,0,0.0,0.0,0.227,0.7409,0.605,0.35107,302.36689,0.0,0.392008772,SOXECRP12AB017EADA,5.0,0.664,-8.004,1,0.562,297.152,0.141,0.15267,150.117,4.0,0.408,0,2000,donnie mcclurkin,0
0.63752105,0.404798068,ARYYCVC1187B9A8510,35.04644,0,-85.30946,Bessie Smith,0.0,chicago blues,0.873406417,142937,0,0.0,0.0,0.758,0.29889,0.758,0.29889,187.03628,0.206,-1.0,SOCLRHR12A8C134808,10.0,0.052,-19.27,1,0.342,181.133,0.689,0.29889,70.746,1.0,0.0,0,1991,bessie smith,0
0.752318643,0.540157744,ARROQSO1187B9AEB80,0.0,0,0.0,Talking Heads,0.0,dance rock,0.950970894,34149,0,0.0,1.0,0.254,2.15576,0.726,2.15576,355.73506,2.74,0.304169503,SOSMFPM12A6D4F8577,5.0,0.241,-9.306,1,0.267,342.808,0.064,2.15576,113.142,4.0,0.983,0,1986,talking heads,0
0.851073009,0.590449277,AROBHK51187B9AD82B,0.0,0,0.0,Funeral For A Friend,0.0,post-hardcore,0.999214993,1106,0,0.0,1.0,0.012,0.79217,0.479,0.38979,164.54485,0.0,0.665749175,SOSSQKN12A6310F224,6.0,0.195,-10.897,1,0.501,154.912,0.0,0.1886,148.045,4.0,0.0,0,2003,funeral for a friend,0
0.82785377,0.517328584,ARPKK761187FB4D53C,40.10216,0,-85.67869,The Ataris,0.0,pop punk,0.930853525,165208,0,0.0,1.0,0.888,0.07849,0.888,0.07849,99.49995,0.27,0.538422403,SOEWUWF12A8C13D27A,7.0,0.391,-5.301,1,0.601,99.5,0.446,0.07849,228.637,1.0,0.0,0,1997,the ataris,0
0.772958317,0.464518005,ARJ45SE1187FB44AD1,0.0,0,0.0,Winds Of Plague,0.0,death metal,1.0,739252,0,0.0,1.0,0.373,1.01959,0.556,0.54145,270.13179,6.177,0.677997958,SOATIOL12A8C13604E,11.0,0.189,-3.225,0,0.089,265.747,0.149,0.30118,126.182,3.0,0.979,0,2008,winds of plague,0
0.617870116,0.36366811,ARNVH8S1187FB52F86,18.11526,0,-77.27348,Heavy D,0.0,pop rap,0.892334368,328275,0,0.0,0.0,0.405,0.47558,1.0,0.09257,212.24444,0.0,0.430962673,SOZLTQI12AB018143A,2.0,0.088,-6.791,1,0.431,206.292,1.0,0.09257,153.058,4.0,0.943,0,2008,heavy d,0
0.713274972,0.377593082,ARNF6401187FB57032,40.79086,0,-73.96644,Sophie B. Hawkins,0.0,ballad,0.891101304,287312,0,0.0,0.0,0.014,0.09901,0.661,0.09901,316.76036,0.0,-1.0,SOIJCNT12A8C133677,11.0,0.337,-11.76,1,0.378,297.302,0.153,0.09901,98.406,3.0,0.752,0,1992,sophie b. hawkins,0
0.84219335,0.550422825,AR1OBRC1187FB59AD4,0.0,0,0.0,Behemoth,0.0,black metal,0.999934256,163978,0,0.0,2.0,0.17,1.02739,0.695,0.52755,146.46812,0.326,0.558441747,SOWMVSQ12A8C13E1DC,2.0,0.0,-5.497,1,0.0,139.517,0.197,0.27395,126.154,4.0,0.0,0,2000,behemoth,0
0.576568766,0.412528052,ARJR7S11187FB36A2A,40.65507,0,-73.94888,The Forms,0.0,indie rock,1.0,152934,0,0.0,0.0,0.035,0.78654,0.911,0.23199,145.08363,2.757,0.440826441,SOPJFDO12A8C139B94,3.0,0.067,-9.098,0,0.475,133.555,0.546,0.23199,108.888,5.0,1.0,0,2007,the forms,0
0.614282263,0.399377232,ARJ1YJV1187B9955DA,41.88415,0,-87.63241,Crucial Conflict,0.0,hip hop,1.0,225137,0,0.0,0.0,0.065,0.77381,1.0,0.36516,230.5824,0.328,0.518759898,SOMPKZM12A8C13F8B4,6.0,0.42,-5.79,0,0.482,223.951,1.0,0.16236,147.99,4.0,0.643,0,2008,crucial conflict,0
0.794331285,0.650665868,ARQRQRA12131B4B5A8,0.0,0,0.0,Cake,0.0,post-grunge,1.0,282089,0,0.0,1.0,0.275,0.72419,0.0,0.35781,91.32363,0.0,0.764419569,SOCXBQG12AF72A7CBD,9.0,0.523,-9.558,0,0.316,87.626,0.63,0.17462,157.992,4.0,0.249,0,2001,cake,0
0.699262056,0.47594129,AR2SMD91187B9B0582,0.0,0,0.0,The Mighty Mighty Bosstones,0.0,ska punk,1.0,47197,0,0.0,1.0,0.455,0.64459,0.61,0.26856,196.10077,0.0,0.601686244,SOYDTJN12AF72A86B9,9.0,0.458,-7.467,1,0.471,196.101,0.624,0.26856,160.138,4.0,0.529,0,1994,the mighty mighty bosstones,0
0.58907282,0.392659213,ARCPY7O1187FB5C0B7,30.2676,0,-97.74298,RIDDLIN' KIDS,0.0,power pop,0.948868704,291849,0,0.0,0.0,0.019,1.58017,1.0,1.58017,195.65669,1.53,0.676548906,SOGVVLP12A8C1363F1,6.0,0.363,-3.044,0,0.368,193.312,0.327,1.58017,144.721,4.0,0.419,0,2004,riddlin' kids,0
0.558916244,0.392579878,ARZH0R61187FB422AE,38.62774,0,-90.19951,Fontella Bass,0.0,northern soul,1.0,14582,0,0.0,1.0,0.007,1.22858,0.0,0.27136,175.38567,2.316,0.547952942,SOQBJNU12A6701DFF5,7.0,0.517,-6.754,1,0.542,160.723,0.485,0.03527,124.826,4.0,0.518,0,2006,fontella bass,0
0.566024302,0.384601686,AR0AVIB1187FB37D01,0.0,0,0.0,Regina Belle,0.0,vocal jazz,0.932742729,282384,0,0.0,0.0,0.072,0.63058,0.455,0.63058,225.33179,0.0,0.431432873,SOMGNHX12A8C131BB0,10.0,0.203,-7.991,1,0.401,210.083,0.0,0.41336,135.985,4.0,0.517,0,1995,regina belle,0
0.490611414,0.391574164,ARG1UAO1187FB55E50,0.0,0,0.0,Sammi Cheng,0.0,cantonese pop,0.998536832,43091,0,0.0,1.0,0.263,0.80209,0.713,0.80209,255.76444,0.0,-1.0,SOKGATR12A6D4F9015,2.0,0.843,-10.75,1,0.867,245.592,0.0,0.49844,98.485,4.0,0.937,0,2004,sammi cheng,0
0.594866646,0.382846902,ARE36MM1187B991E50,31.1689,0,-100.07715,Blind Lemon Jefferson,0.0,country blues,0.950349624,183909,0,0.0,1.0,0.098,0.50705,0.751,0.50705,175.15057,0.56,-1.0,SOJBKMX12A8AE47E72,4.0,0.18,-19.239,1,0.112,166.522,0.225,0.50705,101.676,3.0,0.607,0,1926,blind lemon jefferson,0
0.510301323,0.352976472,ARW45YR1187FB3DE95,0.0,0,0.0,Pierre Perret,0.0,chanson,0.964319421,594668,0,0.0,0.0,0.015,1.70868,0.784,0.53588,238.10567,0.148,-1.0,SOPCQZO12AB018596A,4.0,0.64,-10.987,0,0.724,228.026,0.558,0.22942,108.241,4.0,0.611,0,1975,pierre perret,0
0.73537015,0.61999595,ARO4WQR1187B9B9825,0.0,0,0.0,Kenny Rogers,0.0,country rock,1.0,357083,0,0.0,2.0,0.251,0.55964,0.685,0.55964,258.89914,0.285,-1.0,SOFCTSL12AB0181111,2.0,0.958,-15.835,1,0.793,246.851,0.173,0.36596,156.507,3.0,0.0,0,1999,kenny rogers,0
0.814829656,0.776037656,ARFCUN31187B9AD578,51.50632,0,-0.12714,The Rolling Stones,0.0,blues,0.999983058,629288,0,0.0,4.0,0.142,1.18224,0.436,0.7225,242.20689,0.0,-1.0,SOJAVUK12AB017EC7E,5.0,0.842,-3.237,1,0.623,242.207,0.281,0.4932,130.372,4.0,0.0,0,1981,the rolling stones,0
0.625067009,0.401098465,ARHNCQ31187B9915DC,0.0,0,0.0,Mississippi John Hurt,0.0,delta blues,0.958751596,651236,0,0.0,1.0,0.084,1.14266,0.0,0.0558,198.76526,0.0,-1.0,SOUQADA12AB0184E60,1.0,0.082,-12.818,0,0.654,194.241,0.522,0.0558,111.722,5.0,1.0,0,1966,mississippi john hurt,0
0.7087354,0.542289933,AR4GAFY1187B9B639D,0.0,0,0.0,B.B. King,0.0,blues-rock,0.903831242,194746,0,0.0,1.0,0.848,0.23491,0.848,0.23491,170.68363,0.415,-1.0,SOAXXGD12A8C134182,3.0,0.269,-6.555,1,0.235,164.612,0.396,0.23491,103.859,1.0,0.373,0,1956,b.b. king,0
0.872536599,0.611117503,AR12F2S1187FB56EEF,0.0,0,0.0,Aerosmith,0.0,blues-rock,0.898816207,289322,0,0.0,1.0,0.253,1.6467,0.539,0.38666,241.8673,0.0,0.566226761,SOUMBKO12A8C135722,9.0,0.994,-12.328,1,0.542,236.124,1.0,0.38666,94.423,3.0,1.0,0,1979,aerosmith,0
0.840409662,0.840462688,AR6XZ861187FB4CECD,53.40977,0,-2.97848,The Beatles / Tony Sheridan,0.0,merseybeat,0.930327339,804505,0,0.0,7.0,0.655,0.35101,0.655,0.35101,130.95138,0.224,0.74556417,SOHLPTB12AF72A6B20,1.0,0.605,-7.455,0,0.526,127.663,0.645,0.16306,159.437,1.0,0.0,0,1964,the beatles / tony sheridan,0
0.547040707,0.345109487,ARSJ46X1187FB4A62A,0.0,0,0.0,Various Production,0.0,grime,1.0,449267,0,0.0,0.0,0.017,0.74546,0.812,0.27999,239.90812,0.0,-1.0,SOUJGOR12A58A7BD21,1.0,0.374,-16.775,1,0.348,220.073,0.661,0.27999,151.992,4.0,0.0,0,2009,various production,0
0.774037142,0.521726648,ARL3VGT1187FB40E8E,-34.60852,0,-58.37354,Los Fabulosos Cadillacs,0.0,ska,1.0,509842,0,0.0,1.0,0.529,0.45906,0.529,0.45906,151.92771,0.0,0.467574948,SOFGZBJ12AB01890B0,0.0,0.8,-4.468,1,0.728,146.019,0.798,0.26256,149.767,1.0,0.0,0,1988,los fabulosos cadillacs,0
0.787098356,0.634412385,ARDIBRT1187B9AF176,0.0,0,0.0,Led Zeppelin,0.0,blues-rock,0.998128657,171807,0,0.0,6.0,0.075,0.10085,0.578,0.10085,145.05751,2.223,1.0,SOAAXAK12A8C13C030,11.0,0.717,-10.544,1,0.613,140.132,0.388,0.10085,150.569,3.0,1.0,0,1970,led zeppelin,0
0.67529547,0.44269672,AR2EO6H1187B9A3B92,0.0,0,0.0,Brian Tyler,0.0,soundtrack,1.0,67868,0,0.0,1.0,0.084,0.94398,0.226,0.44719,128.54812,0.229,-1.0,SOEZMXF12A67ADB0F8,11.0,0.071,-13.85,1,0.473,124.651,0.73,0.11955,122.653,3.0,0.105,0,2007,brian tyler,0
0.801989216,0.580345271,AR74Q3R1187B9B24C3,0.0,0,0.0,Nightwish,0.0,sympho black metal,0.999713741,133610,0,0.0,5.0,0.215,2.18714,0.218,0.50484,238.54975,0.067,-1.0,SODWJQR12A8C138C30,2.0,0.119,-12.967,0,0.294,205.473,0.218,0.50484,139.482,5.0,0.359,0,2004,nightwish,0
0.662670207,0.378969801,AR0V36F1187FB366B1,53.41961,0,-8.24055,The Chieftains,0.0,irish folk,1.0,295494,0,0.0,2.0,0.046,0.69239,0.0,0.35268,185.86077,2.293,0.517148973,SOCQVYX12A8C1389E1,2.0,0.771,-14.344,1,0.658,175.961,0.252,0.18241,175.711,4.0,0.0,0,1971,the chieftains,0
0.510243089,0.350749839,ARVCCEM11F4C83DD74,31.1689,0,-100.07715,D.R.S.,0.0,rap,1.0,229899,0,0.0,0.0,0.313,0.56403,1.0,0.20139,237.16526,0.351,-1.0,SOHNCST12A8151AF91,5.0,0.621,-22.258,0,0.499,225.768,0.612,0.20139,165.168,3.0,0.862,0,1993,d.r.s.,0
0.690492032,0.458987258,ARRNO111187B9B3FC9,0.0,0,0.0,Galactic,0.0,jazz funk,1.0,280637,0,0.0,1.0,0.106,1.53193,0.796,0.29505,21.39383,0.171,-1.0,SOJSIAL12AF72A275E,5.0,0.539,-30.249,1,0.342,21.394,0.143,0.08284,102.841,3.0,0.681,0,1998,galactic,0
0.411421048,0.338414819,ARINEWW1187FB5577E,0.0,0,0.0,Perrey And Kingsley,0.0,easy listening,0.947930118,492999,0,0.0,0.0,0.684,0.66969,0.684,0.66969,119.64036,0.0,-1.0,SOFVUDX12AB017E4BB,5.0,0.723,-12.12,1,0.492,108.147,1.0,0.42753,140.638,1.0,0.0,0,1988,perrey and kingsley,0
0.843322339,0.554564302,ARG8DXO1187B9AF743,0.0,0,0.0,Less Than Jake,0.0,ska punk,0.999656278,864,0,0.0,0.0,0.468,0.45268,0.468,0.45268,125.28281,0.0,0.640799205,SOPVOHK12A6310D84C,2.0,0.635,-4.285,1,0.534,125.283,0.399,0.22287,133.05,1.0,0.0,0,1996,less than jake,0
0.449323615,0.343281882,ARLWR721187B9A03C9,35.82213,0,-88.91599,T.G. Sheppard,0.0,country rock,0.998410062,200689,0,0.0,0.0,0.282,0.57847,0.632,0.20216,210.75546,0.143,-1.0,SOSFRGF12A8C13667A,7.0,0.643,-18.261,1,0.758,188.999,0.689,0.20216,157.968,4.0,0.701,0,1992,t.g. sheppard,0
0.58547954,0.364384925,ARW63KF1187B98AC48,46.71067,0,1.71819,Julien Clerc,0.0,chanson,1.0,28667,0,0.0,1.0,0.475,1.19859,0.543,0.57732,266.29179,0.0,-1.0,SOBWDGC12A6D4F8AFC,8.0,0.125,-12.623,1,0.448,266.292,0.074,0.27215,97.007,4.0,0.352,0,1994,julien clerc,0
0.750621598,0.498497973,ARBFQ7L1187B9ACD48,0.0,0,0.0,The Velvet Underground,0.0,experimental rock,1.0,241409,0,0.0,2.0,0.134,0.29708,0.542,0.29708,170.89261,0.256,0.782868999,SOUZIIN12AB017FB85,0.0,0.491,-15.591,1,0.609,162.482,0.505,0.29708,112.48,4.0,0.0,0,1985,the velvet underground,0
0.541611591,0.345637314,AR04KTB1187B99B6B7,37.27188,0,-119.27023,The Disposable Heroes Of Hiphoprisy,0.0,hip hop,1.0,205,0,0.0,1.0,0.628,0.07356,0.571,0.07356,241.52771,4.18,0.508984608,SOZGCTW12A6310E84F,2.0,0.057,-18.454,1,0.15,217.13,0.314,0.07356,108.616,4.0,0.876,0,1992,the disposable heroes of hiphoprisy,0
0.793708084,0.58985618,ARCJKV91187FB46210,0.0,0,0.0,KT Tunstall,0.0,folk-pop,0.999761965,21604,0,0.0,1.0,0.083,0.19561,0.463,0.19561,216.5024,0.0,0.694453546,SOLMCFH12A58A7FACE,7.0,0.0,-9.911,1,0.286,205.752,0.0,0.19561,142.121,3.0,0.661,0,2004,kt tunstall,0
0.655921418,0.578301634,AR9W3X91187FB3994C,0.0,0,0.0,Phil Collins,0.0,soft rock,1.0,40838,0,0.0,2.0,0.369,1.33313,0.414,0.67313,346.5922,0.293,-1.0,SOBXWUS12A58A7DF5C,3.0,0.778,-15.018,1,0.769,339.336,0.838,0.34123,89.921,4.0,0.473,0,1993,phil collins,0
0.839297678,0.718891456,ARDVZTE1187FB5A0A1,0.0,0,0.0,Bon Jovi / Ray Davies,0.0,rock,1.0,343181,0,0.0,1.0,0.211,1.56214,0.396,0.66065,336.84853,4.377,-1.0,SOCMIGC12A6702090E,6.0,0.896,-5.158,1,0.688,323.715,0.126,0.44473,130.281,4.0,0.283,0,2002,bon jovi / ray davies,0
0.691973119,0.396619566,ARCYE581187B9A1482,0.0,0,0.0,Timo Maas,0.0,progressive house,0.982258708,16695,0,0.0,1.0,0.001,1.12374,1.0,0.16211,232.38485,0.142,0.488289876,SOZYPNV12A6701E3B8,11.0,0.175,-5.797,0,0.539,229.756,1.0,0.16211,124.995,4.0,1.0,0,2005,timo maas,0
0.585735488,0.383845367,ARZO73F1187FB4BF23,39.95227,0,-75.16237,Bill Cosby,0.0,comedy,0.971617021,673040,0,0.0,0.0,0.073,0.61708,0.561,0.61708,157.43955,0.0,0.0,SOLCUUN12AB0187AE7,5.0,0.337,-13.915,1,0.238,151.417,0.556,0.33596,109.516,5.0,0.891,0,1967,bill cosby,0
0.804523521,0.586433379,AR6892W1187B9AC71B,0.0,0,0.0,Placebo,0.0,british pop,0.999766449,347,0,0.0,3.0,0.087,0.7505,0.643,0.31457,237.94893,2.995,-1.0,SOPJOQM12A6310F137,10.0,0.707,-6.519,1,0.449,222.314,0.151,0.09661,136.957,4.0,1.0,0,1999,placebo,0
0.747556581,0.550212244,AR49IQD1187FB37EA7,0.0,0,0.0,Xzibit,0.0,gangster rap,0.946590729,283789,0,0.0,1.0,0.414,1.82932,0.721,0.572,213.78567,0.0,0.480934213,SOMNDNZ12A8C133640,10.0,0.3,-6.065,0,0.336,204.614,0.778,0.25226,96.57,4.0,0.987,0,2000,xzibit,0
0.510993042,0.379222861,ARKQN8X1187B99221C,40.73197,0,-74.17418,Joe Rogan,0.0,comedy,0.82150099,72446,0,0.0,0.0,0.043,20.79169,0.684,1.30957,183.97995,2.728,0.533155192,SOGLHIC12A6BD56BBF,10.0,0.005,-9.689,0,0.14,181.563,0.533,0.40929,58.165,4.0,0.604,0,2007,joe rogan,0
0.698452539,0.502974636,ARHD3RX1187FB3A7DA,0.0,0,0.0,Steel Pulse,0.0,roots reggae,1.0,62232,0,0.0,1.0,0.578,0.42977,0.67,0.42977,266.05669,0.0,0.591291373,SOBFZKC12A6D4FC1F7,11.0,1.0,-10.762,0,1.0,253.527,0.838,0.2461,153.264,4.0,0.0,0,1982,steel pulse,0
0.704994472,0.504855154,ARKNOZU1187FB5A371,0.0,0,0.0,Phil Vassar,0.0,country rock,0.917000712,295332,0,0.0,0.0,0.122,0.89346,0.657,0.40142,265.24689,0.451,0.512253654,SOGAIRT12A58291E2D,9.0,0.936,-8.387,1,0.742,256.023,0.368,0.40142,131.458,3.0,0.547,0,2000,phil vassar,0
0.548674175,0.305093198,ARCLBZ01187B98D025,0.0,0,0.0,Crematorium,0.0,death core,1.0,633211,0,0.0,0.0,0.415,1.89422,0.473,0.47267,198.26893,0.0,0.334706549,SOCIDHY12AB017ED4E,6.0,0.0,-5.428,0,0.221,195.454,0.468,0.11443,84.913,4.0,0.474,0,2005,crematorium,0
0.595645309,0.426009301,AR6EVQA1187B9AA1DF,0.0,0,0.0,Cocoa Tea,0.0,dancehall,0.962247474,700068,0,0.0,0.0,0.174,0.40127,0.352,0.02901,225.54077,0.0,0.0,SOLZXTN12AC468E040,4.0,0.78,-5.75,1,0.457,218.622,0.702,0.02901,160.022,4.0,0.291,0,2008,cocoa tea,0
0.58078835,0.0,ARF1NWV1187FB39A97,0.0,0,0.0,Najoua Belyzel,0.0,europop,0.876518278,679132,0,0.0,0.0,0.0,1.23853,1.0,0.17612,237.71383,0.131,0.471578248,SOHABTD12AB0186D83,6.0,0.0,-7.881,0,0.075,229.959,1.0,0.17612,112.965,4.0,0.542,0,2009,najoua belyzel,0
0.70441147,0.469425908,ARD0FN11187B9B25CD,40.85715,0,-73.85678,Bobby Darin,0.0,brill building pop,1.0,138028,0,0.0,2.0,0.012,0.11542,0.986,0.11542,155.6371,0.322,0.38293509,SOGOLHP12A8AE47A0D,0.0,0.118,-15.437,1,0.468,146.204,1.0,0.11542,108.462,4.0,0.732,0,2003,bobby darin,0
0.609181992,0.509243099,ARYXOV81187B99831D,0.0,0,0.0,Seventh Day Slumber,0.0,christian rock,0.926219624,400019,0,0.0,0.0,0.321,0.85543,0.909,0.35227,265.82159,0.127,0.635630038,SOPBEBP12AB0181527,5.0,0.558,-5.742,1,0.606,261.05,0.63,0.18538,118.62,4.0,0.85,0,2009,seventh day slumber,0
0.369354253,0.305024582,ARSRCI71187FB59188,0.0,0,0.0,David Rose & His Orchestra,0.0,orchestra,1.0,577075,0,0.0,0.0,0.035,0.27949,0.805,0.27949,179.98322,0.0,0.0,SOWBDLD12A58A80B1A,10.0,0.227,-16.877,1,0.259,165.837,0.176,0.27949,84.688,4.0,1.0,0,2004,david rose & his orchestra,0
0.590816514,0.376066362,AR3NPVS1187FB5108F,48.85692,0,2.34121,Les Rythmes Digitales feat. Nik Kershaw,0.0,big beat,0.931986653,59548,0,0.0,1.0,0.138,1.19085,0.94,0.2211,297.45587,0.206,0.699913603,SOJMXIM12A6D4FB4FC,2.0,0.011,-4.249,1,0.311,292.659,1.0,0.2211,123.829,4.0,0.395,0,1999,les rythmes digitales feat. nik kershaw,0
0.65103938,0.434976032,ARMH10M1187FB4184F,0.0,0,0.0,Firehouse,0.0,glam metal,0.849958662,282908,0,0.0,0.0,0.131,0.61911,0.817,0.11645,278.12526,0.0,-1.0,SOYPMHZ12AF72A31BD,1.0,0.633,-7.352,1,0.634,275.615,0.933,0.11645,119.423,4.0,1.0,0,1992,firehouse,0
0.70549178,0.393457111,ARB0WNP1187B9AC4AB,0.0,0,0.0,Samy Deluxe,0.0,hip hop,1.0,109905,0,0.0,2.0,0.058,0.27457,0.383,0.27457,237.19138,0.275,0.521659258,SOQXAGF12A58A7BB46,1.0,0.658,-5.129,0,0.462,233.529,0.383,0.27457,164.041,4.0,0.919,0,2004,samy deluxe,0
0.665322162,0.394217199,ARRJNTE1187FB44E12,0.0,0,0.0,Casiotone For The Painfully Alone,0.0,trip hop,0.877629027,234413,0,0.0,1.0,0.367,0.52152,0.804,0.52152,188.94322,0.0,0.639248489,SOAJVDQ12A6D4FA38B,7.0,0.698,-7.549,1,0.715,183.542,0.0,0.22285,99.077,4.0,1.0,0,2003,casiotone for the painfully alone,0
0.638614023,0.601436483,AR4L4WQ1187FB51996,0.0,0,0.0,The Prodigy,0.0,hardcore techno,0.999816813,281047,0,0.0,6.0,0.148,0.13465,0.206,0.13465,225.09669,0.0,0.829983257,SOHHJYE12A8AE47599,4.0,0.437,-6.504,0,0.397,225.097,0.007,0.13465,94.234,5.0,1.0,0,1996,the prodigy,0
0.814506224,0.584836889,AR9W3X91187FB3994C,0.0,0,0.0,Phil Collins,0.0,soft rock,1.0,1792,0,0.0,2.0,0.011,1.06883,0.0,0.3637,392.82893,1.031,-1.0,SOFSRCP12CF5CFD696,1.0,0.0,-5.295,1,0.0,381.991,0.478,0.1873,85.083,4.0,0.824,0,2002,phil collins,0
0.630382334,0.454231157,AR7G5I41187FB4CE6C,0.0,0,0.0,Adam Ant,0.0,pop rock,0.988583863,588902,0,0.0,1.0,0.028,1.0467,1.0,0.31403,226.5073,0.117,-1.0,SODKGGR12A58A7DCB2,0.0,0.258,-12.108,1,0.367,223.527,1.0,0.31403,82.048,4.0,0.569,0,1998,adam ant,0
