track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,track_name_clean,artist_clean,peak_pos,wks_on_chart,is_hit
37GWzLSkDiHzxVPNKpa1CK,Traditional;Jim Brickman,Piano Songs for Kids,Amazing Grace,0,186373,False,0.35,0.152,0,-17.183,1,0.0384,0.968,0.842,0.12,0.195,132.075,4,sleep,amazing grace,traditional;jim brickman,,,0
7LsPFCJwUkyQEAP69AaNYb,Traditional;Christoph Israel;Swonderful Orchestra;Catherine Larsen-Maguire,Classical Christmas,"Still, still, still - Instrumental",0,165960,False,0.22,0.0773,5,-17.171,1,0.0318,0.955,0.452,0.189,0.0811,74.141,4,sleep,"still, still, still - instrumental",traditional;christoph israel;swonderful orchestra;catherine larsen-maguire,,,0
2bD88lJalPs6HMJusmcIZO,Traditional;Richard Benson and His Orchestra,"Classical Christmas, Vol. 1",Ave Maria (Remastered 2014),0,175894,False,0.164,0.0343,7,-26.767,1,0.0335,0.993,0.947,0.231,0.137,155.534,4,sleep,ave maria (remastered 2014),traditional;richard benson and his orchestra,,,0
0VNOfvyPbZXrsdZyjWB6ov,Traditional;phil Blech Wien;Anton Mittermayr,Classical Christmas,Es wird scho glei dumpa,0,186920,False,0.206,0.0831,3,-18.029,1,0.0408,0.993,0.947,0.114,0.0543,69.977,4,sleep,es wird scho glei dumpa,traditional;phil blech wien;anton mittermayr,,,0
2LjGFeOkTqMrMyoZwROH5j,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,Prefazio comune,0,118000,False,0.337,0.0707,3,-27.198,1,0.06,0.973,0.0,0.17,0.0727,108.021,4,sleep,prefazio comune,traditional;cappella musicale di santa maria in campitelli di roma;vincenzo di betta,,,0
7350aWry1HiQpf0rcKs1gM,Traditional;Aeolian Kammerchor,"Classical Christmas, Vol. 2",Heiligste Nacht (Remastered 2014),0,116739,False,0.365,0.223,7,-17.676,1,0.0498,0.991,0.0,0.138,0.392,175.928,3,sleep,heiligste nacht (remastered 2014),traditional;aeolian kammerchor,,,0
6N9tfh9gjLOLKGdesAQDGy,Traditional;phil Blech Wien;Anton Mittermayr,Klassische Weihnachtsmusik,O du fröhliche,0,186386,False,0.307,0.0646,5,-13.492,1,0.0312,0.994,0.905,0.0636,0.216,104.431,4,sleep,o du fröhliche,traditional;phil blech wien;anton mittermayr,,,0
0of9VbkEiB4pE1M1Ff7U8S,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,"Vangelo: Luca 10, 1-9",0,153480,False,0.374,0.0204,5,-27.03,1,0.0585,0.994,0.0,0.152,0.0396,110.009,5,sleep,"vangelo: luca 10, 1-9",traditional;cappella musicale di santa maria in campitelli di roma;vincenzo di betta,,,0
3JfO7tK6i0HObI0mOOg2un,Traditional;Richard Benson and His Orchestra,"Classical Christmas, Vol. 1",The First Noel (Remastered 2014),0,196330,False,0.285,0.316,2,-7.842,1,0.0301,0.688,0.883,0.0708,0.177,126.905,4,sleep,the first noel (remastered 2014),traditional;richard benson and his orchestra,,,0
564Ls0BRGYAb2NFfFcTHas,Traditional;Andrea Bocelli,Classical Christmas,Angels We Have Heard On High,0,233453,False,0.158,0.379,7,-5.842,1,0.0303,0.836,0.000763,0.113,0.178,89.917,1,sleep,angels we have heard on high,traditional;andrea bocelli,,,0
1wXhK3RE0xW8aU5BKbJ09r,Traditional;Les Chanteurs de la Vierge,"Classical Christmas, Vol. 2",Sus! Qu'on Se Reveille (Remastered 2014),0,137656,False,0.428,0.256,7,-12.085,1,0.0424,0.988,0.0,0.521,0.402,107.74,3,sleep,sus! qu'on se reveille (remastered 2014),traditional;les chanteurs de la vierge,,,0
68l8Ajgf8vnUlEwbSZetPv,Traditional;Christoph Israel;Deutsches Filmorchester Babelsberg;Bernd Ruf,Weihnachten Klassik 2022,O Tannenbaum,0,210333,False,0.156,0.273,5,-11.21,1,0.0316,0.979,0.929,0.0918,0.0867,78.012,3,sleep,o tannenbaum,traditional;christoph israel;deutsches filmorchester babelsberg;bernd ruf,,,0
72yTnSLzqOjcYmb6xRanH1,Traditional;Les Chanteurs de la Vierge,"Classical Christmas, Vol. 2",Bethlehem (Remastered 2014),0,130173,False,0.279,0.327,7,-13.943,1,0.0444,0.993,0.00206,0.21,0.212,132.383,4,sleep,bethlehem (remastered 2014),traditional;les chanteurs de la vierge,,,0
0jRHA1dEDDgQEg27PmI9kL,Traditional;Les Chanteurs de la Vierge,"Classical Christmas, Vol. 2","Noel, Noel, Noel (Remastered 2014)",0,186053,False,0.219,0.328,7,-14.255,0,0.0512,0.99,0.000306,0.517,0.186,164.482,5,sleep,"noel, noel, noel (remastered 2014)",traditional;les chanteurs de la vierge,,,0
23umNDfcI9aKzRgKYq9JcR,Traditional;Les Chanteurs de la Vierge,"Classical Christmas, Vol. 2",Marche Des Rois (Remastered 2014),0,113821,False,0.47,0.299,2,-11.823,1,0.0488,0.993,0.0,0.28,0.214,111.97,4,sleep,marche des rois (remastered 2014),traditional;les chanteurs de la vierge,,,0
1g14GGnGInp7IZvEqNhWqL,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,Introito: In sermonibus Domini,0,166000,False,0.219,0.082,10,-26.406,0,0.0627,0.984,3.61e-05,0.606,0.0634,132.393,4,sleep,introito: in sermonibus domini,traditional;cappella musicale di santa maria in campitelli di roma;vincenzo di betta,,,0
2ouUJdGPzsOBsHiNCCekZH,Traditional;La Compagnia Rossini,Belcanto Rumantsch,Giu enten quella Val,0,126760,False,0.4,0.137,7,-14.139,1,0.0363,0.94,0.0,0.17,0.452,128.757,4,sleep,giu enten quella val,traditional;la compagnia rossini,,,0
1rqsF8ytUnWqvN94FaENXI,Traditional;Les Chanteurs de la Vierge,"Classical Christmas, Vol. 2",Quelle Est Cette Odeur Agreable? (Remastered 2014),0,128238,False,0.278,0.26,3,-17.066,1,0.0529,0.99,0.0256,0.125,0.213,63.188,3,sleep,quelle est cette odeur agreable? (remastered 2014),traditional;les chanteurs de la vierge,,,0
3yDLFnWl3HvnkJmhlSpoaw,Traditional;Royal Philharmonic Orchestra,"Classical Christmas, Vol. 1",The Twelve Days of Christmas (Remastered 2014),0,261635,False,0.433,0.47,11,-11.853,1,0.0704,0.945,2.44e-06,0.469,0.319,71.184,4,sleep,the twelve days of christmas (remastered 2014),traditional;royal philharmonic orchestra,,,0
2NXYqvEWiiceSeCNqGMJvA,Traditional;Lockport Township High School Wind Symphony;Aaron Kennedy,2021 Midwest Clinic: Lockport Township High School Wind Symphony (Live),Loch Lomond (Arr. J. Hall for Wind Ensemble) [Live],0,210080,False,0.0759,0.12,3,-25.414,1,0.0487,0.942,0.865,0.675,0.0596,79.522,4,sleep,loch lomond (arr. j. hall for wind ensemble) [live],traditional;lockport township high school wind symphony;aaron kennedy,,,0
4Sra5uT5uzuDIFQNlyiERz,Traditional;Choirs of Nashotah House Theological Seminary;Samuel Anderson-Cripps;Geoffrey Williams,We Praise Our God,Lent Prose (Arr. J. Scott for Organ & Mixed Choir),0,204500,False,0.233,0.123,2,-19.339,1,0.0417,0.975,0.0754,0.263,0.238,138.329,5,sleep,lent prose (arr. j. scott for organ & mixed choir),traditional;choirs of nashotah house theological seminary;samuel anderson-cripps;geoffrey williams,,,0
506Fb9ylrjtm85SXaV0E5W,Traditional;Les Chanteurs de la Vierge,"Classical Christmas, Vol. 2",Voici la Nouvelle (Remastered 2014),0,74992,False,0.431,0.259,10,-12.641,1,0.0556,0.995,0.00058,0.871,0.339,117.175,3,sleep,voici la nouvelle (remastered 2014),traditional;les chanteurs de la vierge,,,0
5SuxamsuXzRQ6hYzhvZPul,Traditional;London Philharmonic Orchestra;The London Philharmonic Chorus,"Classical Christmas, Vol. 2",And He Shall Purify (Remastered 2014),0,146567,False,0.412,0.597,7,-8.936,0,0.0384,0.956,0.0575,0.684,0.26,98.636,4,sleep,and he shall purify (remastered 2014),traditional;london philharmonic orchestra;the london philharmonic chorus,,,0
1q90mq2ROXGVuASn1SJUuq,Traditional;Academy of St Martin in the Fields Chorus;Academy of St. Martin in the Fields;Sir Neville Marriner,Weihnachten Klassik 2022,Sussex Carol (On Christmas Night),0,90373,False,0.386,0.212,7,-18.032,1,0.0407,0.989,0.0092,0.298,0.732,67.315,3,sleep,sussex carol (on christmas night),traditional;academy of st martin in the fields chorus;academy of st. martin in the fields;sir neville marriner,,,0
0jcBcxbkYYjybGFRjgqtRZ,Traditional;Friedrich Oberschelp;Christfried Bickenbach;Gerhard Bunk;Der Bielefelder Kinderchor,Alle Jahre wieder: Weihnachten mit Kindern,O Freude über Freude,0,145066,False,0.33,0.0421,5,-19.882,1,0.0462,0.976,3.73e-05,0.0567,0.234,124.461,4,sleep,o freude über freude,traditional;friedrich oberschelp;christfried bickenbach;gerhard bunk;der bielefelder kinderchor,,,0
4DvhB5R6C3e18LidTi0dqf,Traditional;Christoph Israel;Swonderful Orchestra;Catherine Larsen-Maguire,Weihnachten Klassik 2022,O du fröhliche - Instrumental,0,126933,False,0.177,0.297,5,-10.632,1,0.0362,0.98,0.929,0.0851,0.284,67.931,4,sleep,o du fröhliche - instrumental,traditional;christoph israel;swonderful orchestra;catherine larsen-maguire,,,0
0WdS3cQWwZGzJxxZT0CbQP,Traditional;Mansfield Wind Symphony;Jeff King,2021 Midwest Clinic: Mansfield Wind Symphony (Live),"Where the Waters Meet (O Waly, Waly) [Arr. C.B. Chambers for Wind Symphony] [Live]",0,246280,False,0.0733,0.163,3,-20.87,1,0.0415,0.956,0.792,0.715,0.0571,78.132,3,sleep,"where the waters meet (o waly, waly) [arr. c.b. chambers for wind symphony] [live]",traditional;mansfield wind symphony;jeff king,,,0
4k3semORigZLHdmHilEdLf,Traditional;Royal Philharmonic Orchestra,"Classical Christmas, Vol. 1",Deck the Halls with Boughs of Holly (Remastered 2014),0,103334,False,0.421,0.625,5,-6.933,1,0.0494,0.756,0.97,0.871,0.727,119.81,4,sleep,deck the halls with boughs of holly (remastered 2014),traditional;royal philharmonic orchestra,,,0
1Puh2Kfapkzi8nGXhxyyAb,Traditional;The Choir Of Westminster Abbey;Simon Preston,Klassische Weihnachtsmusik,The Holly And The Ivy,0,214000,False,0.251,0.0966,7,-26.353,1,0.0625,0.989,0.000178,0.0841,0.077,92.981,4,sleep,the holly and the ivy,traditional;the choir of westminster abbey;simon preston,,,0
5QtoskiK6LyZqUnQmhAyCG,Traditional;Michelle Mayne-Graves;Lifeline Quartet,Yarlung Records: Fifteen Years,Talk About a Child (Live),0,236464,False,0.296,0.0817,0,-22.717,0,0.0661,0.959,0.00176,0.69,0.219,104.877,1,sleep,talk about a child (live),traditional;michelle mayne-graves;lifeline quartet,,,0
7Kbo6lXQxyojcrLlWk7dc7,Traditional;Albrecht Mayer;Markus Becker,Classical Christmas,Maria durch ein Dornwald ging (Arr. Spindler for Oboe and Piano with an Improvisation by Becker),0,143284,False,0.104,0.0559,11,-26.744,0,0.0439,0.991,0.964,0.0543,0.0778,61.956,3,sleep,maria durch ein dornwald ging (arr. spindler for oboe and piano with an improvisation by becker),traditional;albrecht mayer;markus becker,,,0
48wTWg67hXG1VRx5y89zR9,Traditional;Royal Philharmonic Orchestra,"Classical Christmas, Vol. 1","O Come, All Ye Faithful (Remastered 2014)",0,264499,False,0.126,0.444,2,-9.193,1,0.0353,0.916,0.24,0.261,0.128,86.356,4,sleep,"o come, all ye faithful (remastered 2014)",traditional;royal philharmonic orchestra,,,0
7kgLO9ix7NxY2I5RQ89YKY,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,"Colletta: Seconda orazione, Deus qui hodierna die",0,57960,False,0.418,0.0133,9,-30.678,1,0.0683,0.95,0.0,0.112,0.0301,133.842,4,sleep,"colletta: seconda orazione, deus qui hodierna die",traditional;cappella musicale di santa maria in campitelli di roma;vincenzo di betta,,,0
1egI83QshjyVChvqFoFfaJ,Traditional;MoZuluArt,Klassische Weihnachtsmusik,Es ist ein Ros entsprungen,0,201426,False,0.412,0.283,7,-14.638,1,0.039,0.972,0.813,0.12,0.653,124.565,4,sleep,es ist ein ros entsprungen,traditional;mozuluart,,,0
4MN7z2AyOwkBDUKsl3FcRq,Traditional;Richard Benson and His Orchestra,"Remastered Christmas Classics, Richard Benson and His Orchestra",Good King Wenceslas (Remastered 2014),0,125966,False,0.301,0.263,9,-9.867,0,0.028,0.31,0.158,0.144,0.212,106.886,4,sleep,good king wenceslas (remastered 2014),traditional;richard benson and his orchestra,,,0
684yubsaNdrryBHajGEcbU,Traditional;London Philharmonic Orchestra;The London Philharmonic Chorus,"Classical Christmas, Vol. 2",He Was Despised and Rejected of Men (Remastered 2014),0,321386,False,0.277,0.0819,8,-22.229,0,0.0506,0.924,0.00958,0.124,0.0387,67.218,3,sleep,he was despised and rejected of men (remastered 2014),traditional;london philharmonic orchestra;the london philharmonic chorus,,,0
1q4E5vCJFNivKDuqm6U9em,Traditional;Rolando Villazón;Sasha;Slovak National Symphony Orchestra;Allan Wilson;James Hayto;Chris Pearson;Darran Muller;Apollo Voices;Graham Foote,Weihnachten Klassik 2022,Leise rieselt der Schnee,0,228120,False,0.178,0.373,5,-12.15,1,0.0396,0.802,0.0204,0.12,0.199,174.692,4,sleep,leise rieselt der schnee,traditional;rolando villazón;sasha;slovak national symphony orchestra;allan wilson;james hayto;chris pearson;darran muller;apollo voices;graham foote,,,0
1KfhNtcONaYPUKpwePw8h5,Traditional;London Philharmonic Orchestra;The London Philharmonic Chorus,"Classical Christmas, Vol. 1",For Unto Us a Child Is Born (Remastered 2014),0,224830,False,0.307,0.317,4,-13.067,1,0.0506,0.946,0.000971,0.628,0.241,96.364,4,sleep,for unto us a child is born (remastered 2014),traditional;london philharmonic orchestra;the london philharmonic chorus,,,0
4eg6KLviLgdE9ZKLVwteq9,Traditional;Aeolian Kammerchor,"Classical Christmas, Vol. 2",Es Ist ein Ros Entsprungen (Remastered 2014),0,186567,False,0.146,0.132,5,-20.822,1,0.0408,0.993,0.734,0.107,0.0787,80.39,4,sleep,es ist ein ros entsprungen (remastered 2014),traditional;aeolian kammerchor,,,0
7lxko73ooRaWrlYJtSgpMc,Traditional;The Norwegian Soloists' Choir;Grete Pedersen;Gjermund Larsen;Marco Ambrosini,"Veni: Songs of Christmas, Vol. 2","Å her møter mangt (Arr. J. Rørmark & G. Pedersen for Solo Voice, Choir & Chamber Ensemble)",2,158080,False,0.22,0.0642,1,-18.713,1,0.0423,0.986,0.000787,0.126,0.0399,113.338,3,sleep,"å her møter mangt (arr. j. rørmark & g. pedersen for solo voice, choir & chamber ensemble)",traditional;the norwegian soloists' choir;grete pedersen;gjermund larsen;marco ambrosini,,,0
3IALP6AraFFG8M3CBROLaN,Traditional;Choirs of Nashotah House Theological Seminary;Thomas Heidenreich;Geoffrey Williams,We Praise Our God,We Praise Our God (Arr. G. Williams for Organ & Mixed Choir),0,204099,False,0.183,0.125,3,-19.154,1,0.0339,0.914,0.902,0.104,0.384,87.341,4,sleep,we praise our god (arr. g. williams for organ & mixed choir),traditional;choirs of nashotah house theological seminary;thomas heidenreich;geoffrey williams,,,0
5cROkV9koun10KMdKryJyh,Traditional;Royal Philharmonic Orchestra,"Classical Christmas, Vol. 1","God Rest Ye Merry, Gentlemen (Remastered 2014)",0,151229,False,0.264,0.409,10,-10.248,1,0.0411,0.848,0.766,0.162,0.243,143.354,4,sleep,"god rest ye merry, gentlemen (remastered 2014)",traditional;royal philharmonic orchestra,,,0
1sUMDGK4Psaj2Ln3OWZcXJ,Traditional;The Choir Of Westminster Abbey;Simon Preston,Klassische Weihnachtsmusik,"In dulci jubilo (Gesangbuch von Joseph Klug, 14. Jhdt.) - Arr. Robert Lucas de Pearsall (1795-1856)",0,215000,False,0.15,0.135,5,-24.663,1,0.0388,0.992,0.00139,0.138,0.181,96.812,4,sleep,"in dulci jubilo (gesangbuch von joseph klug, 14. jhdt.) - arr. robert lucas de pearsall (1795-1856)",traditional;the choir of westminster abbey;simon preston,,,0
3QzDWiSTwb3X2KiikhCoRp,Natural White Noise Relaxation,Baby Sleep White Noise: Ultimate Album to Help Babies Sleep Through the Night,Consistent Sounds of Mother Nature (From the Sleep App Sound Therapy System),48,241266,False,0.0861,1.0,4,-18.799,1,0.0558,0.796,0.99,0.98,1e-05,86.214,5,sleep,consistent sounds of mother nature (from the sleep app sound therapy system),natural white noise relaxation,,,0
1BNlk0iItlZNIfFOXwNGA9,Traditional;Paul Livingstone;Peter Jacobson,Yarlung Records: Fifteen Years,"Raga Yaman, Alaap",0,557093,False,0.257,0.00297,9,-33.113,1,0.051,0.982,0.39,0.0615,0.0708,169.42,3,sleep,"raga yaman, alaap",traditional;paul livingstone;peter jacobson,,,0
7wrtrf168wAutJBMQHnoPM,Traditional;Ingeborg Dalheim,"Veni: Songs of Christmas, Vol. 2",Julestev,1,55626,False,0.345,0.0148,7,-24.442,0,0.045,0.986,0.0,0.0818,0.339,96.83,3,sleep,julestev,traditional;ingeborg dalheim,,,0
4qewlfCGmz8OTWDZQXneAM,Traditional;Friedrich Oberschelp;Christfried Bickenbach;Gerhard Bunk;Der Bielefelder Kinderchor,Alle Jahre wieder: Weihnachten mit Kindern,"Gelobet seist du, Jesu Christ",0,116160,False,0.327,0.0885,9,-18.556,1,0.039,0.985,0.0,0.145,0.554,86.103,4,sleep,"gelobet seist du, jesu christ",traditional;friedrich oberschelp;christfried bickenbach;gerhard bunk;der bielefelder kinderchor,,,0
0lx93qmCdsWGZSUiQpHQu8,Traditional;Stephan Moccio,Weihnachten Klassik 2022,What Child Is This (arr. piano),0,172293,False,0.341,0.0208,4,-32.511,0,0.0331,0.992,0.912,0.109,0.214,110.511,3,sleep,what child is this (arr. piano),traditional;stephan moccio,,,0
4l1Njnem4nsIElYYtHDOuA,Traditional;Hermann Prey;Hans Georg Renner;Dietmar Keller;Helmut Böcker;Wolfgang Stert;Fritz Neumeyer,Classical Christmas,Ich steh an deiner Krippen hier,0,148853,False,0.356,0.324,11,-10.077,0,0.0379,0.952,0.163,0.126,0.179,99.903,4,sleep,ich steh an deiner krippen hier,traditional;hermann prey;hans georg renner;dietmar keller;helmut böcker;wolfgang stert;fritz neumeyer,,,0
03MeUayjcT6DCzNW8oXUil,Traditional;Wiener Sängerknaben;Schubert-Akademie;Gerald Wirth,Classical Christmas,"Kommet, ihr Hirten",0,114080,False,0.411,0.174,5,-12.668,1,0.0303,0.979,0.000103,0.0778,0.314,49.997,3,sleep,"kommet, ihr hirten",traditional;wiener sängerknaben;schubert-akademie;gerald wirth,,,0
2DRYgUaBsWGncrhrBP1f6N,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,Ite missa est,0,43640,False,0.204,0.0341,2,-30.219,1,0.0442,0.989,0.0279,0.16,0.16,73.465,3,sleep,ite missa est,traditional;cappella musicale di santa maria in campitelli di roma;vincenzo di betta,,,0
6bg9fEHIulR3DYNYbWG0Jz,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,Pax Domini,0,24000,False,0.358,0.0335,1,-28.683,1,0.0435,0.981,0.0,0.251,0.298,95.684,3,sleep,pax domini,traditional;cappella musicale di santa maria in campitelli di roma;vincenzo di betta,,,0
78CFD5tgjUgmN7sF00YmUC,Traditional;Hermann Prey;Tölzer Knabenchor,Alle Jahre wieder: Weihnachten mit Kindern,O Tannenbaum,0,123813,False,0.293,0.153,7,-14.363,1,0.0328,0.913,0.0,0.177,0.198,158.993,3,sleep,o tannenbaum,traditional;hermann prey;tölzer knabenchor,,,0
0jmz4aHEIBCRgrcV2xEkwB,Traditional;Sistine Chapel Choir;Massimo Palombella,Classical Christmas,"""Christe, Redemptor omnium""",0,289133,False,0.111,0.0568,10,-28.053,1,0.0551,0.99,0.697,0.11,0.0395,169.401,1,sleep,"""christe, redemptor omnium""",traditional;sistine chapel choir;massimo palombella,,,0
5W1qou1T5lpWh5kN2dPH4K,Traditional;Richard Benson and His Orchestra,"Classical Christmas, Vol. 1",Christmas Is Coming (Remastered 2014),0,149052,False,0.391,0.224,5,-10.196,1,0.035,0.902,0.091,0.415,0.116,120.6,4,sleep,christmas is coming (remastered 2014),traditional;richard benson and his orchestra,,,0
4txD6pWjdumTnNVr7pxZrQ,Traditional;Les Chanteurs de la Vierge,"Classical Christmas, Vol. 2","Ding, Dong (Remastered 2014)",0,103237,False,0.403,0.367,10,-15.286,1,0.0425,0.992,0.0117,0.287,0.153,91.099,4,sleep,"ding, dong (remastered 2014)",traditional;les chanteurs de la vierge,,,0
5CWjawH9XjqhHAesAW91Gb,Traditional;Wiener Sängerknaben;Gerald Wirth,Klassische Weihnachtsmusik,Es ist ein Ros´ entsprungen,0,148360,False,0.197,0.118,7,-19.047,1,0.0377,0.992,0.00107,0.0691,0.214,85.289,4,sleep,es ist ein ros´ entsprungen,traditional;wiener sängerknaben;gerald wirth,,,0
4EObtdziQx9N9b4vOBa7p6,Traditional;The Norwegian Soloists' Choir;Grete Pedersen;Gjermund Larsen;Marco Ambrosini;Sondre Meisfjord,"Veni: Songs of Christmas, Vol. 2","Me ska bryggja te jul (Arr. A. Utnem for Solo Voice, Choir & Chamber Ensemble)",3,117786,False,0.246,0.107,1,-20.801,1,0.0438,0.984,2.23e-06,0.138,0.186,105.945,3,sleep,"me ska bryggja te jul (arr. a. utnem for solo voice, choir & chamber ensemble)",traditional;the norwegian soloists' choir;grete pedersen;gjermund larsen;marco ambrosini;sondre meisfjord,,,0
3InJfiPB0ZOw9xg0Z9BV7G,Traditional;Royal Philharmonic Orchestra,"Classical Christmas, Vol. 1",O Holy Night (Remastered 2014),0,163698,False,0.163,0.342,4,-11.015,1,0.0371,0.98,0.00124,0.11,0.0815,90.709,3,sleep,o holy night (remastered 2014),traditional;royal philharmonic orchestra,,,0
5nSZbP08wccHaRqs9WwfNp,Traditional;The Norwegian Soloists' Choir;Grete Pedersen;Gjermund Larsen;Marco Ambrosini;Sondre Meisfjord;Knut Johannessen,"Veni: Songs of Christmas, Vol. 2",Deilig er jorden (Arr. T. Kvam for Choir & Chamber Ensemble),2,220240,False,0.165,0.144,3,-17.747,1,0.04,0.993,0.00252,0.117,0.0646,71.416,4,sleep,deilig er jorden (arr. t. kvam for choir & chamber ensemble),traditional;the norwegian soloists' choir;grete pedersen;gjermund larsen;marco ambrosini;sondre meisfjord;knut johannessen,,,0
4m5oQkl97FW74iVOMFgzHX,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,Communio: Quae mihi fuerunt,0,49000,False,0.13,0.0694,11,-29.206,1,0.0578,0.975,0.000708,0.13,0.133,74.389,4,sleep,communio: quae mihi fuerunt,traditional;cappella musicale di santa maria in campitelli di roma;vincenzo di betta,,,0
2H03nIdKechb09iRBKaZS6,Traditional;Royal Philharmonic Orchestra,"Classical Christmas, Vol. 1",Away in a Manger (Remastered 2014),0,216314,False,0.112,0.215,9,-17.766,1,0.0387,0.952,0.00902,0.237,0.104,80.987,5,sleep,away in a manger (remastered 2014),traditional;royal philharmonic orchestra,,,0
79xpzbGtOxUvFkndWMcVd1,Traditional;Christoph Israel;Swonderful Orchestra;Catherine Larsen-Maguire,Classical Christmas,Fröhliche Weihnacht überall - Instrumental,0,173373,False,0.309,0.248,5,-11.59,1,0.0323,0.889,0.827,0.0669,0.35,122.799,4,sleep,fröhliche weihnacht überall - instrumental,traditional;christoph israel;swonderful orchestra;catherine larsen-maguire,,,0
7qTqmU0DoFngX9NFX4vvT2,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,Alleluia: Tamquam prodigium,0,125840,False,0.158,0.0495,8,-28.007,0,0.0414,0.988,0.000193,0.227,0.0736,77.25,4,sleep,alleluia: tamquam prodigium,traditional;cappella musicale di santa maria in campitelli di roma;vincenzo di betta,,,0
3rqMOGoQl7IFPe8AXk9vhf,Traditional;The Norwegian Soloists' Choir;Grete Pedersen;Gjermund Larsen;Marco Ambrosini;Sondre Meisfjord,"Veni: Songs of Christmas, Vol. 2","The Infant King (Arr. D. Willcocks & G. Pedersen for Solo Voice, Choir & Chamber Ensemble)",2,272760,False,0.102,0.0981,4,-23.791,1,0.0487,0.977,0.0638,0.123,0.0659,78.785,4,sleep,"the infant king (arr. d. willcocks & g. pedersen for solo voice, choir & chamber ensemble)",traditional;the norwegian soloists' choir;grete pedersen;gjermund larsen;marco ambrosini;sondre meisfjord,,,0
47mTfSywyUieCWhkhzQKlP,Traditional;Les Chanteurs de la Vierge,"Classical Christmas, Vol. 2",Dureau La Duree (Remastered 2014),0,137403,False,0.488,0.151,0,-16.732,0,0.0425,0.989,0.00127,0.333,0.193,104.229,4,sleep,dureau la duree (remastered 2014),traditional;les chanteurs de la vierge,,,0
7tOjDc3oK8cQ083EF15iGZ,Traditional;La Compagnia Rossini,Belcanto Rumantsch,Tgei fortuna ei la Mia,0,175826,False,0.359,0.178,7,-14.547,1,0.0485,0.933,0.0,0.118,0.361,185.153,3,sleep,tgei fortuna ei la mia,traditional;la compagnia rossini,,,0
4s0ygCTgflN300blEVRWCq,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,Graduale: Inflammatum est cor meum,0,194000,False,0.172,0.0645,4,-29.127,0,0.0472,0.989,0.00256,0.131,0.101,74.581,5,sleep,graduale: inflammatum est cor meum,traditional;cappella musicale di santa maria in campitelli di roma;vincenzo di betta,,,0
7envSCRR9oz7q3idmeJh6X,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,Epistola: Seconda lettera ai Corinzi,0,158000,False,0.412,0.0271,7,-26.117,1,0.0685,0.992,0.0,0.143,0.0553,130.951,3,sleep,epistola: seconda lettera ai corinzi,traditional;cappella musicale di santa maria in campitelli di roma;vincenzo di betta,,,0
42nq6tG2mUQQhkBIM0kPuu,Traditional;London Philharmonic Orchestra;The London Philharmonic Chorus,"Classical Christmas, Vol. 2",The Trumpet Shall Sound (Remastered 2014),0,262663,False,0.373,0.289,2,-11.743,1,0.0384,0.935,0.594,0.547,0.262,131.174,3,sleep,the trumpet shall sound (remastered 2014),traditional;london philharmonic orchestra;the london philharmonic chorus,,,0
5CC87OkbE1Wfz2zJaTOWhz,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,Offertorio: Christi factus sum,0,107000,False,0.208,0.0659,9,-27.564,1,0.0571,0.977,5.28e-05,0.123,0.0481,69.801,3,sleep,offertorio: christi factus sum,traditional;cappella musicale di santa maria in campitelli di roma;vincenzo di betta,,,0
1qr2vHp7290W7KPxUj9jhz,Traditional;Magdalena Hoffmann,Weihnachten Klassik 2022,"O Tannenbaum, du trägst ein’ grünen Zweig (Arr. Hoffmann & Grabe for Harp)",0,231933,False,0.326,0.0376,7,-24.143,0,0.0466,0.984,0.853,0.127,0.133,99.372,4,sleep,"o tannenbaum, du trägst ein’ grünen zweig (arr. hoffmann & grabe for harp)",traditional;magdalena hoffmann,,,0
